;src;dst;dyad_id;x1_src;x2_src;a_src;x1_dst;x2_dst;a_dst;dx1;dx2;de;dy
883;22;43;22-43;1.70700591;1.391451119;0.576500861;1.126301256;0.540887209;0.292959813;0.580704655;0.850563909;0.267484511;1.292367885
884;23;43;23-43;1.127662118;1.527931821;0.19337302;1.126301256;0.540887209;0.292959813;0.001360862;0.987044612;-0.32217575;-0.328004361
885;24;43;24-43;1.343049337;-0.858971721;0.313466463;1.126301256;0.540887209;0.292959813;0.216748082;1.39985893;0.878978651;1.002223543
886;25;43;25-43;-1.023376333;1.028303906;0.025650172;1.126301256;0.540887209;0.292959813;2.149677589;0.487416696;0.578038463;2.802617688
887;26;43;26-43;0.386376711;-0.831787434;1.108459421;1.126301256;0.540887209;0.292959813;0.739924544;1.372674643;-0.566863723;0.888142733
888;27;43;27-43;0.623494685;0.060446455;0.630204261;1.126301256;0.540887209;0.292959813;0.502806571;0.480440754;0.948895369;2.134645636
889;28;43;28-43;-0.944274834;-0.418307436;-0.312807591;1.126301256;0.540887209;0.292959813;2.07057609;0.959194645;-3.434258332;-1.863127344
890;29;43;29-43;0.00891956;-2.125157823;0.658812116;1.126301256;0.540887209;0.292959813;1.117381696;2.666045033;0.057826906;0.793958013
891;30;43;30-43;0.162563326;0.411636282;0.462981454;1.126301256;0.540887209;0.292959813;0.963737929;0.129250928;-1.441043715;0.214010017
892;31;43;31-43;0.829426724;0.562440672;1.404921194;1.126301256;0.540887209;0.292959813;0.296874532;0.021553462;0.676875219;2.660854027
893;32;43;32-43;-0.578874885;0.093496053;0.323968101;1.126301256;0.540887209;0.292959813;1.705176141;0.447391157;-1.301911719;0.796496757
894;33;43;33-43;0.606719808;0.852282939;0.544318573;1.126301256;0.540887209;0.292959813;0.519581448;0.31139573;-0.23889331;0.962268658
895;34;43;34-43;1.442845008;-1.633158672;-0.760958698;1.126301256;0.540887209;0.292959813;0.316543752;2.174045881;-0.847154983;-2.085633057
896;35;43;35-43;-1.740061597;-0.695940857;0.350543225;1.126301256;0.540887209;0.292959813;2.866362853;1.236828066;0.074406723;2.965858581
897;36;43;36-43;0.087763207;-0.098958615;0.102508255;1.126301256;0.540887209;0.292959813;1.038538048;0.639845824;-1.241791544;-0.12770834
898;37;43;37-43;0.201167037;1.707469264;0.883978297;1.126301256;0.540887209;0.292959813;0.925134219;1.166582055;-1.457494067;0.061287234
899;38;43;38-43;-1.477958724;0.294278401;-1.04332342;1.126301256;0.540887209;0.292959813;2.604259979;0.246608808;0.793195691;2.523787659
900;39;43;39-43;-0.561799592;-0.687465059;0.688846482;1.126301256;0.540887209;0.292959813;1.688100848;1.228352268;-0.937991759;1.11773925
901;40;43;40-43;-0.041687456;-0.268916413;0.941901667;1.126301256;0.540887209;0.292959813;1.167988712;0.809803622;1.033377008;3.031325389
902;41;43;41-43;1.014529634;1.616442213;0.611487749;1.126301256;0.540887209;0.292959813;0.111771622;1.075555004;-0.034990086;0.443451597
903;42;43;42-43;0.213542514;0.585073393;0.903987214;1.126301256;0.540887209;0.292959813;0.912758742;0.044186184;-1.847323108;0.240289569
904;1;44;Jan-44;2.091800638;-0.369033558;-0.724672836;0.595885468;-0.497657944;-0.247211733;1.49591517;0.128624386;-2.369892127;-1.910173719
905;2;44;Feb-44;-2.247369114;-0.718129042;-0.470703762;0.595885468;-0.497657944;-0.247211733;2.843254582;0.220471098;-1.561108481;0.453995057
906;3;44;Mar-44;0.775125013;-1.91514517;-0.522438467;0.595885468;-0.497657944;-0.247211733;0.179239545;1.417487226;1.612861969;0.313707702
907;4;44;Apr-44;0.214023706;-1.057478631;2.379981408;0.595885468;-0.497657944;-0.247211733;0.381861762;0.559820687;0.525689135;2.760410228
908;5;44;Mei-44;-1.739373216;1.087288906;-0.958122243;0.595885468;-0.497657944;-0.247211733;2.335258683;1.58494685;0.760419139;1.097870421
909;6;44;Jun-44;0.070390093;1.090170262;-0.397273019;0.595885468;-0.497657944;-0.247211733;0.525495374;1.587828206;-1.978669027;-2.891572508
910;7;44;Jul-44;-0.540113803;-0.819209952;-0.075792471;0.595885468;-0.497657944;-0.247211733;1.135999271;0.321552008;1.58389892;2.236117983
911;8;44;Agust-44;-0.161146198;0.863830868;0.354654579;0.595885468;-0.497657944;-0.247211733;0.757031666;1.361488812;-1.35385328;-1.170123175
912;9;44;Sep-44;-0.623484138;0.184129947;0.308290831;0.595885468;-0.497657944;-0.247211733;1.219369606;0.681787891;0.761911399;1.701466157
913;10;44;Okt-44;-0.024419217;1.45368834;-0.18220633;0.595885468;-0.497657944;-0.247211733;0.620304685;1.951346284;1.187797311;0.40301079
914;11;44;Nop-44;3.658512627;0.6788102;-0.111941599;0.595885468;-0.497657944;-0.247211733;3.062627159;1.176468144;-1.432724277;0.682515478
915;12;44;Des-44;-0.075735988;-0.017984334;-1.108058425;0.595885468;-0.497657944;-0.247211733;0.671621456;0.47967361;-0.589260915;-1.512746423
916;13;44;13-44;-0.227998007;-0.005801615;0.833011718;0.595885468;-0.497657944;-0.247211733;0.823883475;0.491856329;-1.151659349;0.012095946
917;14;44;14-44;0.149867723;1.477048827;1.220975501;0.595885468;-0.497657944;-0.247211733;0.446017745;1.974706771;-0.051968537;0.38045959
918;15;44;15-44;-0.880008861;0.249075144;0.102372416;0.595885468;-0.497657944;-0.247211733;1.475894329;0.746733088;-0.413065591;0.544622876
919;16;44;16-44;-0.318473975;1.820025958;0.098680172;0.595885468;-0.497657944;-0.247211733;0.914359443;2.317683902;-0.869082589;-1.262096658
920;17;44;17-44;-2.922321676;0.124252496;1.664890884;0.595885468;-0.497657944;-0.247211733;3.518207143;0.62191044;-0.062819093;4.562111981
921;18;44;18-44;0.938745673;2.155060697;0.56218485;0.595885468;-0.497657944;-0.247211733;0.342860206;2.652718641;2.067564075;1.399038077
922;19;44;19-44;-0.202829842;-0.901250363;0.413029059;0.595885468;-0.497657944;-0.247211733;0.79871531;0.403592419;-1.598453851;-0.835717426
923;20;44;20-44;0.62103405;-0.732623516;0.574854332;0.595885468;-0.497657944;-0.247211733;0.025148582;0.234965572;-0.292787734;-0.057479339
924;21;44;21-44;0.124418018;-0.855495655;0.482638167;0.595885468;-0.497657944;-0.247211733;0.47146745;0.357837711;-0.182194333;0.345780695
925;22;44;22-44;1.70700591;1.391451119;0.576500861;0.595885468;-0.497657944;-0.247211733;1.111120443;1.889109063;-0.087072741;0.408782298
926;23;44;23-44;1.127662118;1.527931821;0.19337302;0.595885468;-0.497657944;-0.247211733;0.53177665;2.025589765;-0.708610145;-1.243467091
927;24;44;24-44;1.343049337;-0.858971721;0.313466463;0.595885468;-0.497657944;-0.247211733;0.74716387;0.361313777;0.510612554;1.143374264
928;25;44;25-44;-1.023376333;1.028303906;0.025650172;0.595885468;-0.497657944;-0.247211733;1.619261801;1.52596185;-0.543249659;0.091469656
929;26;44;26-44;0.386376711;-0.831787434;1.108459421;0.595885468;-0.497657944;-0.247211733;0.209508756;0.33412949;-1.564389032;-0.660697333
930;27;44;27-44;0.623494685;0.060446455;0.630204261;0.595885468;-0.497657944;-0.247211733;0.027609217;0.558104399;-1.310851061;-1.179301516
931;28;44;28-44;-0.944274834;-0.418307436;-0.312807591;0.595885468;-0.497657944;-0.247211733;1.540160302;0.079350508;-0.573524377;0.366941346
932;29;44;29-44;0.00891956;-2.125157823;0.658812116;0.595885468;-0.497657944;-0.247211733;0.586965908;1.627499879;1.241253913;1.426070263
933;30;44;30-44;0.162563326;0.411636282;0.462981454;0.595885468;-0.497657944;-0.247211733;0.433322141;0.909294226;0.663195304;0.857640053
934;31;44;31-44;0.829426724;0.562440672;1.404921194;0.595885468;-0.497657944;-0.247211733;0.233541256;1.060098615;0.639895096;1.501096506
935;32;44;32-44;-0.578874885;0.093496053;0.323968101;0.595885468;-0.497657944;-0.247211733;1.174760353;0.591153997;-0.631385947;0.324553775
936;33;44;33-44;0.606719808;0.852282939;0.544318573;0.595885468;-0.497657944;-0.247211733;0.01083434;1.349940883;1.376365711;1.009336449
937;34;44;34-44;1.442845008;-1.633158672;-0.760958698;0.595885468;-0.497657944;-0.247211733;0.84695954;1.135500728;-0.225170792;-0.954132047
938;35;44;35-44;-1.740061597;-0.695940857;0.350543225;0.595885468;-0.497657944;-0.247211733;2.335947065;0.198282913;-0.316858218;2.023278883
939;36;44;36-44;0.087763207;-0.098958615;0.102508255;0.595885468;-0.497657944;-0.247211733;0.50812226;0.398699329;-1.002213176;-0.838144058
940;37;44;37-44;0.201167037;1.707469264;0.883978297;0.595885468;-0.497657944;-0.247211733;0.394718431;2.205127208;0.14146752;0.070388911
941;38;44;38-44;-1.477958724;0.294278401;-1.04332342;0.595885468;-0.497657944;-0.247211733;2.073844191;0.791936345;-0.261673043;0.125667823
942;39;44;39-44;-0.561799592;-0.687465059;0.688846482;0.595885468;-0.497657944;-0.247211733;1.15768506;0.189807115;1.609002822;3.113419074
943;40;44;40-44;-0.041687456;-0.268916413;0.941901667;0.595885468;-0.497657944;-0.247211733;0.637572924;0.228741531;-0.302236956;0.915655137
944;41;44;41-44;1.014529634;1.616442213;0.611487749;0.595885468;-0.497657944;-0.247211733;0.418644166;2.114100157;-2.293037102;-2.567166998
945;42;44;42-44;0.213542514;0.585073393;0.903987214;0.595885468;-0.497657944;-0.247211733;0.382342954;1.082731337;-0.543455632;-0.045702866
946;43;44;43-44;1.126301256;0.540887209;0.292959813;0.595885468;-0.497657944;-0.247211733;0.530415788;1.038545153;-0.489702073;-0.432810782
947;1;45;Jan-45;2.091800638;-0.369033558;-0.724672836;2.138669438;-0.059457398;0.627229674;0.046868801;0.30957616;-0.24720135;-0.452563792
948;2;45;Feb-45;-2.247369114;-0.718129042;-0.470703762;2.138669438;-0.059457398;0.627229674;4.386038553;0.658671644;-0.745715037;3.467513605
949;3;45;Mar-45;0.775125013;-1.91514517;-0.522438467;2.138669438;-0.059457398;0.627229674;1.363544425;1.855687772;-0.334021671;0.206470075
950;4;45;Apr-45;0.214023706;-1.057478631;2.379981408;2.138669438;-0.059457398;0.627229674;1.924645732;0.998021233;-0.900286618;3.532559579
951;5;45;Mei-45;-1.739373216;1.087288906;-0.958122243;2.138669438;-0.059457398;0.627229674;3.878042654;1.146746304;-1.640016163;1.333760769
952;6;45;Jun-45;0.070390093;1.090170262;-0.397273019;2.138669438;-0.059457398;0.627229674;2.068279345;1.14962766;-0.505170573;1.218251595
953;7;45;Jul-45;-0.540113803;-0.819209952;-0.075792471;2.138669438;-0.059457398;0.627229674;2.678783241;0.759752554;-1.81578916;1.034555007
954;8;45;Agust-45;-0.161146198;0.863830868;0.354654579;2.138669438;-0.059457398;0.627229674;2.299815636;0.923288265;1.238299227;4.058354983
955;9;45;Sep-45;-0.623484138;0.184129947;0.308290831;2.138669438;-0.059457398;0.627229674;2.762153577;0.243587345;-1.016454385;2.559426023
956;10;45;Okt-45;-0.024419217;1.45368834;-0.18220633;2.138669438;-0.059457398;0.627229674;2.163088655;1.513145738;-0.206521301;1.645017829
957;11;45;Nop-45;3.658512627;0.6788102;-0.111941599;2.138669438;-0.059457398;0.627229674;1.519843189;0.738267597;-0.095033366;1.570964098
958;12;45;Des-45;-0.075735988;-0.017984334;-1.108058425;2.138669438;-0.059457398;0.627229674;2.214405426;0.041473064;1.689196785;3.402036928
959;13;45;13-45;-0.227998007;-0.005801615;0.833011718;2.138669438;-0.059457398;0.627229674;2.366667445;0.053655783;0.566205915;4.366286861
960;14;45;14-45;0.149867723;1.477048827;1.220975501;2.138669438;-0.059457398;0.627229674;1.988801715;1.536506225;-0.13175865;2.936995128
961;15;45;15-45;-0.880008861;0.249075144;0.102372416;2.138669438;-0.059457398;0.627229674;3.018678299;0.308532542;-0.120181843;3.473832275
962;16;45;16-45;-0.318473975;1.820025958;0.098680172;2.138669438;-0.059457398;0.627229674;2.457143413;1.879483356;-0.392499375;1.850812206
963;17;45;17-45;-2.922321676;0.124252496;1.664890884;2.138669438;-0.059457398;0.627229674;5.060991114;0.183709894;0.027479163;7.288735887
964;18;45;18-45;0.938745673;2.155060697;0.56218485;2.138669438;-0.059457398;0.627229674;1.199923765;2.214518095;-1.862242962;-0.580163721
965;19;45;19-45;-0.202829842;-0.901250363;0.413029059;2.138669438;-0.059457398;0.627229674;2.34149928;0.841792965;-0.922337658;2.038523872
966;20;45;20-45;0.62103405;-0.732623516;0.574854332;2.138669438;-0.059457398;0.627229674;1.517635388;0.673166118;-1.152441397;1.230694937
967;21;45;21-45;0.124418018;-0.855495655;0.482638167;2.138669438;-0.059457398;0.627229674;2.01425142;0.796038258;-0.397438677;2.328661455
968;22;45;22-45;1.70700591;1.391451119;0.576500861;2.138669438;-0.059457398;0.627229674;0.431663528;1.450908516;-0.679117458;0.230822347
969;23;45;23-45;1.127662118;1.527931821;0.19337302;2.138669438;-0.059457398;0.627229674;1.01100732;1.587389219;-1.245466446;-0.207551042
970;24;45;24-45;1.343049337;-0.858971721;0.313466463;2.138669438;-0.059457398;0.627229674;0.795620101;0.799514323;-0.786246101;0.550312974
971;25;45;25-45;-1.023376333;1.028303906;0.025650172;2.138669438;-0.059457398;0.627229674;3.162045772;1.087761304;-1.122366701;2.148678265
972;26;45;26-45;0.386376711;-0.831787434;1.108459421;2.138669438;-0.059457398;0.627229674;1.752292727;0.772330036;-1.019466141;2.082350662
973;27;45;27-45;0.623494685;0.060446455;0.630204261;2.138669438;-0.059457398;0.627229674;1.515174753;0.119903853;2.060240581;4.772897343
974;28;45;28-45;-0.944274834;-0.418307436;-0.312807591;2.138669438;-0.059457398;0.627229674;3.082944272;0.358850038;-0.009297393;3.208643943
975;29;45;29-45;0.00891956;-2.125157823;0.658812116;2.138669438;-0.059457398;0.627229674;2.129749878;2.065700425;1.29572678;3.678668234
976;30;45;30-45;0.162563326;0.411636282;0.462981454;2.138669438;-0.059457398;0.627229674;1.976106112;0.47109368;-0.307180233;2.523590166
977;31;45;31-45;0.829426724;0.562440672;1.404921194;2.138669438;-0.059457398;0.627229674;1.309242714;0.621898069;-0.121613552;2.908830995
978;32;45;32-45;-0.578874885;0.093496053;0.323968101;2.138669438;-0.059457398;0.627229674;2.717544323;0.152953451;-0.675046814;2.917218559
979;33;45;33-45;0.606719808;0.852282939;0.544318573;2.138669438;-0.059457398;0.627229674;1.531949631;0.911740337;0.607657497;2.855285206
980;34;45;34-45;1.442845008;-1.633158672;-0.760958698;2.138669438;-0.059457398;0.627229674;0.69582443;1.573701274;-0.490094253;-0.714849484
981;35;45;35-45;-1.740061597;-0.695940857;0.350543225;2.138669438;-0.059457398;0.627229674;3.878731036;0.636483459;-0.773998231;3.764263974
982;36;45;36-45;0.087763207;-0.098958615;0.102508255;2.138669438;-0.059457398;0.627229674;2.050906231;0.039501217;1.105057173;3.865950724
983;37;45;37-45;0.201167037;1.707469264;0.883978297;2.138669438;-0.059457398;0.627229674;1.937502401;1.766926662;-0.995243456;1.570003585
984;38;45;38-45;-1.477958724;0.294278401;-1.04332342;2.138669438;-0.059457398;0.627229674;3.616628162;0.353735799;0.467168572;3.490835088
985;39;45;39-45;-0.561799592;-0.687465059;0.688846482;2.138669438;-0.059457398;0.627229674;2.700469031;0.628007661;0.207059231;3.909600587
986;40;45;40-45;-0.041687456;-0.268916413;0.941901667;2.138669438;-0.059457398;0.627229674;2.180356894;0.209459015;0.930855415;4.575614143
987;41;45;41-45;1.014529634;1.616442213;0.611487749;2.138669438;-0.059457398;0.627229674;1.124139804;1.675899611;0.191034383;1.715941805
988;42;45;42-45;0.213542514;0.585073393;0.903987214;2.138669438;-0.059457398;0.627229674;1.925126925;0.644530791;-1.305538343;1.828540074
989;43;45;43-45;1.126301256;0.540887209;0.292959813;2.138669438;-0.059457398;0.627229674;1.012368182;0.600344607;1.170453857;2.802839222
990;44;45;44-45;0.595885468;-0.497657944;-0.247211733;2.138669438;-0.059457398;0.627229674;1.54278397;0.438200546;0.827436475;2.531138113
991;1;46;Jan-46;2.091800638;-0.369033558;-0.724672836;-0.71804761;1.891516044;0.666728097;2.809848248;2.260549602;0.847038707;2.468667415
992;2;46;Feb-46;-2.247369114;-0.718129042;-0.470703762;-0.71804761;1.891516044;0.666728097;1.529321504;2.609645086;0.206087392;0.626610688
993;3;46;Mar-46;0.775125013;-1.91514517;-0.522438467;-0.71804761;1.891516044;0.666728097;1.493172623;3.806661214;0.290307385;0.024439032
994;4;46;Apr-46;0.214023706;-1.057478631;2.379981408;-0.71804761;1.891516044;0.666728097;0.932071316;2.948994675;-1.208335608;1.295947875
995;5;46;Mei-46;-1.739373216;1.087288906;-0.958122243;-0.71804761;1.891516044;0.666728097;1.021325605;0.804227137;0.540404469;0.868222359
996;6;46;Jun-46;0.070390093;1.090170262;-0.397273019;-0.71804761;1.891516044;0.666728097;0.788437704;0.801345781;0.9703778;1.627597691
997;7;46;Jul-46;-0.540113803;-0.819209952;-0.075792471;-0.71804761;1.891516044;0.666728097;0.177933807;2.710725996;1.737893792;1.151400227
998;8;46;Agust-46;-0.161146198;0.863830868;0.354654579;-0.71804761;1.891516044;0.666728097;0.556901413;1.027685176;-1.210578801;-0.146137301
999;9;46;Sep-46;-0.623484138;0.184129947;0.308290831;-0.71804761;1.891516044;0.666728097;0.094563472;1.707386096;0.109455854;0.325345205
1000;10;46;Okt-46;-0.024419217;1.45368834;-0.18220633;-0.71804761;1.891516044;0.666728097;0.693628393;0.437827703;1.500447438;2.459683747
1001;11;46;Nop-46;3.658512627;0.6788102;-0.111941599;-0.71804761;1.891516044;0.666728097;4.376560237;1.212705844;1.151316402;5.476310215
1002;12;46;Des-46;-0.075735988;-0.017984334;-1.108058425;-0.71804761;1.891516044;0.666728097;0.642311622;1.909500378;0.709006193;-0.044762702
1003;13;46;13-46;-0.227998007;-0.005801615;0.833011718;-0.71804761;1.891516044;0.666728097;0.490049603;1.897317659;0.25959835;1.300728938
1004;14;46;14-46;0.149867723;1.477048827;1.220975501;-0.71804761;1.891516044;0.666728097;0.867915333;0.414467217;1.061972134;3.610357458
1005;15;46;15-46;-0.880008861;0.249075144;0.102372416;-0.71804761;1.891516044;0.666728097;0.16196125;1.6424409;-1.568452458;-1.458611145
1006;16;46;16-46;-0.318473975;1.820025958;0.098680172;-0.71804761;1.891516044;0.666728097;0.399573635;0.071490085;1.179512378;2.308749239
1007;17;46;17-46;-2.922321676;0.124252496;1.664890884;-0.71804761;1.891516044;0.666728097;2.204274065;1.767263547;0.981180136;4.633441409
1008;18;46;18-46;0.938745673;2.155060697;0.56218485;-0.71804761;1.891516044;0.666728097;1.656793284;0.263544653;-0.088605945;2.665327959
1009;19;46;19-46;-0.202829842;-0.901250363;0.413029059;-0.71804761;1.891516044;0.666728097;0.515217769;2.792766407;-0.197075972;0.001515749
1010;20;46;20-46;0.62103405;-0.732623516;0.574854332;-0.71804761;1.891516044;0.666728097;1.33908166;2.62413956;1.802574264;3.071168573
1011;21;46;21-46;0.124418018;-0.855495655;0.482638167;-0.71804761;1.891516044;0.666728097;0.842465628;2.747011699;1.258394291;1.876720334
1012;22;46;22-46;1.70700591;1.391451119;0.576500861;-0.71804761;1.891516044;0.666728097;2.425053521;0.500064925;-1.259277208;2.158972808
1013;23;46;23-46;1.127662118;1.527931821;0.19337302;-0.71804761;1.891516044;0.666728097;1.845709728;0.363584222;-1.136942942;1.387075791
1014;24;46;24-46;1.343049337;-0.858971721;0.313466463;-0.71804761;1.891516044;0.666728097;2.061096948;2.750487765;-1.289236877;0.376810748
1015;25;46;25-46;-1.023376333;1.028303906;0.025650172;-0.71804761;1.891516044;0.666728097;0.305328723;0.863212138;1.779355181;2.345456104
1016;26;46;26-46;0.386376711;-0.831787434;1.108459421;-0.71804761;1.891516044;0.666728097;1.104424322;2.723303477;0.365764322;1.883724422
